User_ID,Name,Age,Country,Platform,Usage_Hours_Per_Week,Subscription_Type,Satisfaction_Score,Tasks_Completed,Join_Date
2647,User_2647,32,Australia,Gemini,2.71,Enterprise,3.66,282,2022-11-15
2648,User_2648,36,India,Claude,26.49,Free,4.65,450,2023-07-09
2649,User_2649,24,Canada,Gemini,31.18,Pro,2.84,212,2023-02-16
2650,User_2650,45,UK,Claude,32.74,Free,1.16,214,2022-12-22
2651,User_2651,60,USA,Gemini,20.25,Pro,4.52,482,2023-11-02
2652,User_2652,22,India,Gemini,9.01,Pro,1.27,413,2023-09-09
2653,User_2653,22,USA,Claude,29.75,Pro,4.47,393,2024-08-22
2654,User_2654,47,Australia,Gemini,28.29,Enterprise,2.57,162,2022-08-17
2655,User_2655,49,UK,Claude,10.6,Pro,2.46,179,2023-12-30
2656,User_2656,25,UK,Claude,36.23,Free,3.17,438,2022-09-21
2657,User_2657,27,India,Claude,5.07,Pro,4.83,250,2024-07-18
2658,User_2658,55,UK,Claude,39.32,Free,4.59,296,2023-05-02
2659,User_2659,64,India,Gemini,34.55,Pro,2.88,254,2023-07-15
2660,User_2660,49,India,Claude,27.83,Pro,3.78,330,2022-12-18
2661,User_2661,45,USA,Claude,37.61,Enterprise,3.32,445,2023-03-18
2662,User_2662,34,UK,Claude,29.17,Free,3.77,89,2023-09-27
2663,User_2663,48,India,Claude,8.43,Pro,4.32,101,2023-04-04
2664,User_2664,25,USA,Gemini,18.24,Pro,1.14,158,2024-03-25
2665,User_2665,57,Canada,Claude,3.79,Free,2.3,39,2022-01-25
2666,User_2666,42,USA,Gemini,16.2,Pro,4.84,132,2022-05-11
2667,User_2667,26,USA,Gemini,29.92,Enterprise,4.8,396,2024-07-29
2668,User_2668,19,India,Gemini,16.07,Free,1.04,491,2023-01-05
2669,User_2669,32,Australia,Claude,13.88,Enterprise,1.81,335,2023-03-12
2670,User_2670,20,Australia,Claude,24.22,Free,4.98,436,2022-08-12
2671,User_2671,53,Australia,Claude,35.02,Free,2.97,38,2023-09-03
2672,User_2672,21,USA,Claude,2.86,Free,3.29,268,2022-12-18
2673,User_2673,31,India,Gemini,16.03,Pro,1.67,195,2024-03-12
2674,User_2674,58,UK,Gemini,7.17,Free,4.58,426,2023-04-30
2675,User_2675,58,USA,Claude,28.12,Free,1.93,84,2022-07-16
2676,User_2676,42,USA,Claude,5.12,Free,1.76,54,2022-04-19
2677,User_2677,27,India,Claude,26.93,Enterprise,1.91,78,2024-05-09
2678,User_2678,38,Canada,Claude,12.16,Free,4.68,425,2022-08-08
2679,User_2679,53,USA,Claude,8.76,Pro,3.81,376,2024-02-15
2680,User_2680,29,Canada,Claude,37.52,Free,4.07,219,2024-07-11
2681,User_2681,44,Canada,Claude,1.72,Free,2.51,248,2023-12-21
2682,User_2682,57,Australia,Gemini,18.07,Enterprise,4.64,349,2022-11-15
2683,User_2683,19,India,Gemini,1.84,Pro,4.16,317,2022-03-23
2684,User_2684,30,Canada,Gemini,19.86,Pro,4.0,201,2023-06-21
2685,User_2685,49,India,Gemini,20.54,Pro,4.88,381,2023-11-29
2686,User_2686,48,Australia,Claude,13.54,Free,2.46,112,2023-03-08
2687,User_2687,33,India,Claude,6.15,Free,3.44,250,2024-06-15
2688,User_2688,49,USA,Claude,15.68,Pro,4.64,262,2022-01-08
2689,User_2689,49,Canada,Claude,27.22,Pro,4.16,433,2023-09-28
2690,User_2690,51,India,Claude,31.51,Enterprise,3.25,229,2022-05-29
2691,User_2691,28,UK,Gemini,21.7,Pro,1.3,406,2022-04-08
2692,User_2692,27,India,Claude,24.0,Free,3.61,483,2023-12-29
2693,User_2693,32,Canada,Gemini,8.82,Free,3.11,345,2022-04-11
2694,User_2694,34,Australia,Claude,12.21,Free,1.74,226,2023-12-31
2695,User_2695,57,Australia,Gemini,7.31,Enterprise,4.53,211,2023-01-02
2696,User_2696,35,Canada,Claude,10.72,Pro,2.37,38,2023-04-07
2697,User_2697,26,USA,Gemini,9.77,Free,2.55,456,2024-07-13
2698,User_2698,42,USA,Claude,21.26,Enterprise,3.69,495,2023-02-18
2699,User_2699,57,Australia,Claude,22.94,Enterprise,2.96,221,2022-09-16
2700,User_2700,31,Australia,Claude,37.85,Free,1.36,163,2024-06-21
2701,User_2701,42,Canada,Claude,8.63,Enterprise,2.55,489,2022-12-22
2702,User_2702,39,USA,Gemini,26.03,Enterprise,1.38,240,2022-01-11
2703,User_2703,47,Australia,Claude,32.87,Free,1.76,111,2023-02-20
2704,User_2704,37,USA,Gemini,22.85,Enterprise,1.03,324,2023-07-25
2705,User_2705,38,Australia,Claude,10.95,Free,1.73,186,2022-09-07
2706,User_2706,61,India,Gemini,11.24,Free,2.32,190,2023-10-14
2707,User_2707,49,UK,Claude,2.53,Enterprise,3.15,481,2024-04-26
2708,User_2708,63,India,Claude,12.91,Free,4.68,424,2023-07-04
2709,User_2709,38,Australia,Gemini,30.04,Free,3.16,241,2022-05-02
2710,User_2710,52,UK,Claude,2.85,Pro,3.82,21,2024-07-08
2711,User_2711,49,UK,Claude,9.55,Free,2.43,195,2022-03-06
2712,User_2712,47,Australia,Gemini,28.54,Pro,4.01,258,2023-10-20
2713,User_2713,56,Australia,Claude,31.52,Pro,3.48,429,2022-10-29
2714,User_2714,29,USA,Gemini,18.76,Pro,2.84,275,2022-05-05
2715,User_2715,58,Australia,Claude,28.22,Pro,1.78,399,2022-11-08
2716,User_2716,64,Canada,Gemini,16.13,Enterprise,2.21,144,2022-07-10
2717,User_2717,35,Australia,Gemini,7.24,Enterprise,3.48,254,2024-02-14
2718,User_2718,38,Canada,Gemini,16.53,Free,2.7,40,2024-05-22
2719,User_2719,30,Australia,Gemini,23.62,Free,4.56,356,2023-03-26
2720,User_2720,38,USA,Claude,37.97,Free,1.94,465,2024-03-18
2721,User_2721,25,Canada,Claude,3.68,Enterprise,1.29,268,2023-11-25
2722,User_2722,63,India,Gemini,20.79,Pro,3.36,113,2022-06-08
2723,User_2723,57,Canada,Claude,13.83,Enterprise,4.54,440,2022-12-19
2724,User_2724,63,USA,Claude,20.82,Enterprise,2.46,391,2024-03-30
2725,User_2725,24,Canada,Claude,1.94,Free,3.59,478,2024-09-16
2726,User_2726,40,Australia,Gemini,13.21,Free,1.93,10,2024-03-09
2727,User_2727,61,Australia,Claude,32.97,Free,3.23,438,2023-11-05
2728,User_2728,49,USA,Claude,22.6,Pro,4.15,447,2022-09-20
2729,User_2729,28,UK,Gemini,18.57,Pro,4.47,443,2023-12-30
2730,User_2730,39,Australia,Claude,12.14,Enterprise,1.42,216,2024-06-30
2731,User_2731,39,India,Gemini,12.62,Pro,2.43,144,2023-02-10
2732,User_2732,60,USA,Gemini,15.94,Free,3.56,456,2024-09-22
2733,User_2733,42,Canada,Gemini,33.59,Pro,1.14,280,2023-11-24
2734,User_2734,39,Canada,Claude,38.72,Pro,3.76,98,2023-08-26
2735,User_2735,45,India,Claude,18.11,Pro,3.11,204,2022-01-17
2736,User_2736,46,Australia,Gemini,16.34,Pro,2.15,423,2023-09-29
2737,User_2737,30,USA,Gemini,34.02,Free,4.26,131,2022-09-17
2738,User_2738,35,India,Gemini,17.65,Free,2.16,471,2024-08-14
2739,User_2739,19,Australia,Gemini,22.53,Enterprise,4.97,125,2024-06-08
2740,User_2740,46,USA,Gemini,10.01,Enterprise,4.27,205,2022-12-21
2741,User_2741,38,Canada,Gemini,30.0,Enterprise,3.83,45,2023-05-04
2742,User_2742,32,USA,Claude,21.75,Pro,1.25,76,2022-08-02
2743,User_2743,44,UK,Gemini,32.55,Pro,4.62,142,2022-08-27
2744,User_2744,48,USA,Gemini,31.45,Free,4.16,290,2022-06-29
2745,User_2745,32,UK,Gemini,9.39,Enterprise,1.92,488,2023-02-23
2746,User_2746,40,USA,Claude,28.91,Free,2.57,20,2023-11-15
2747,User_2747,41,UK,Claude,32.2,Enterprise,2.07,465,2022-05-23
2748,User_2748,61,Canada,Claude,14.5,Enterprise,4.94,227,2022-11-13
2749,User_2749,30,Australia,Claude,7.73,Enterprise,4.42,331,2022-09-01
2750,User_2750,39,UK,Gemini,1.1,Pro,4.72,165,2022-08-20
2751,User_2751,60,UK,Claude,18.59,Enterprise,4.16,249,2023-11-15
2752,User_2752,54,Canada,Gemini,14.74,Enterprise,2.83,69,2024-02-28
2753,User_2753,50,UK,Gemini,22.64,Pro,1.82,147,2023-08-12
2754,User_2754,20,India,Gemini,8.33,Enterprise,1.83,59,2022-10-30
2755,User_2755,36,Canada,Gemini,34.53,Pro,1.61,176,2022-11-27
2756,User_2756,40,India,Gemini,11.05,Pro,3.19,174,2023-07-15
2757,User_2757,46,Canada,Gemini,9.83,Free,4.68,328,2024-08-06
2758,User_2758,47,UK,Claude,19.75,Pro,4.97,198,2022-09-05
2759,User_2759,56,India,Claude,20.46,Pro,2.15,496,2022-10-10
2760,User_2760,61,UK,Claude,9.39,Pro,3.79,478,2022-10-14
2761,User_2761,64,Canada,Claude,11.6,Enterprise,3.39,101,2024-07-28
2762,User_2762,42,UK,Claude,7.62,Free,2.96,303,2022-02-01
2763,User_2763,54,India,Gemini,29.02,Enterprise,3.66,385,2023-05-15
2764,User_2764,64,India,Claude,31.03,Pro,2.49,298,2023-11-01
2765,User_2765,25,UK,Claude,19.03,Pro,4.78,84,2023-06-14
2766,User_2766,59,USA,Claude,28.85,Free,3.82,54,2023-01-16
2767,User_2767,33,Canada,Gemini,29.7,Free,4.02,437,2022-03-04
2768,User_2768,25,Canada,Gemini,6.39,Pro,1.97,394,2022-05-08
2769,User_2769,18,UK,Gemini,38.68,Pro,1.67,62,2023-06-12
2770,User_2770,61,USA,Claude,33.02,Enterprise,2.58,184,2022-06-12
2771,User_2771,22,India,Claude,8.97,Pro,4.07,170,2024-08-15
2772,User_2772,20,Australia,Claude,8.26,Enterprise,4.76,76,2022-09-08
2773,User_2773,18,Australia,Claude,5.9,Free,2.71,483,2023-10-11
2774,User_2774,21,UK,Claude,6.4,Enterprise,4.1,408,2024-04-09
2775,User_2775,57,USA,Gemini,30.18,Pro,2.88,370,2022-10-22
2776,User_2776,52,USA,Claude,19.32,Enterprise,2.18,279,2022-06-28
2777,User_2777,49,Canada,Gemini,31.53,Enterprise,3.96,416,2022-08-17
2778,User_2778,59,India,Claude,30.1,Free,4.19,133,2024-06-01
2779,User_2779,51,USA,Gemini,24.58,Enterprise,1.81,191,2023-01-29
2780,User_2780,60,Australia,Gemini,27.77,Pro,2.22,385,2023-11-23
2781,User_2781,42,India,Gemini,1.72,Enterprise,2.98,401,2023-01-31
2782,User_2782,27,India,Gemini,13.16,Enterprise,1.75,191,2022-03-13
2783,User_2783,38,UK,Claude,25.88,Enterprise,4.72,45,2022-11-14
2784,User_2784,63,USA,Claude,1.36,Pro,3.37,221,2024-06-17
2785,User_2785,56,UK,Claude,2.29,Enterprise,1.48,393,2023-08-18
2786,User_2786,44,USA,Gemini,34.22,Pro,1.74,445,2023-01-14
2787,User_2787,44,Canada,Claude,27.68,Enterprise,4.82,143,2024-06-25
2788,User_2788,19,UK,Claude,11.35,Free,3.95,362,2022-05-16
2789,User_2789,58,UK,Claude,27.83,Free,3.94,421,2023-12-31
2790,User_2790,30,Australia,Claude,31.91,Free,1.29,187,2023-09-13
2791,User_2791,26,UK,Gemini,12.96,Pro,4.58,175,2023-01-13
2792,User_2792,53,USA,Gemini,2.41,Pro,2.77,423,2024-07-07
2793,User_2793,39,Australia,Claude,37.38,Pro,3.64,346,2022-04-29
2794,User_2794,59,UK,Claude,14.46,Enterprise,4.84,338,2024-06-24
2795,User_2795,43,UK,Claude,5.15,Pro,1.4,485,2023-06-14
2796,User_2796,29,Canada,Gemini,20.18,Pro,2.93,447,2024-04-23
2797,User_2797,34,UK,Gemini,30.97,Pro,1.2,336,2024-07-23
2798,User_2798,31,India,Gemini,9.64,Pro,3.0,55,2023-10-28
2799,User_2799,31,Australia,Claude,11.51,Free,2.01,165,2023-06-07
2800,User_2800,51,India,Gemini,10.47,Enterprise,4.64,410,2023-10-12
2801,User_2801,37,Australia,Gemini,39.68,Free,2.59,497,2023-01-22
2802,User_2802,28,Canada,Gemini,8.7,Enterprise,3.54,441,2023-07-28
2803,User_2803,33,UK,Gemini,23.45,Enterprise,4.44,437,2023-08-06
2804,User_2804,48,UK,Gemini,37.09,Free,4.93,245,2023-07-27
2805,User_2805,23,UK,Claude,6.73,Pro,3.02,325,2023-10-06
2806,User_2806,36,Australia,Claude,38.86,Free,2.82,69,2023-07-27
2807,User_2807,54,UK,Claude,37.95,Enterprise,1.3,14,2024-09-26
2808,User_2808,21,India,Claude,35.5,Enterprise,1.05,462,2024-06-22
2809,User_2809,64,UK,Gemini,9.37,Pro,3.44,471,2024-05-19
2810,User_2810,21,Canada,Claude,25.73,Free,1.26,463,2022-09-26
2811,User_2811,37,India,Claude,30.67,Enterprise,2.52,400,2023-06-08
2812,User_2812,27,UK,Claude,39.46,Free,1.01,190,2023-07-01
2813,User_2813,41,UK,Gemini,8.04,Pro,3.46,154,2023-05-01
2814,User_2814,52,USA,Claude,30.88,Pro,2.7,324,2023-03-14
2815,User_2815,43,Australia,Gemini,14.21,Enterprise,1.51,274,2023-07-17
2816,User_2816,54,India,Gemini,7.85,Pro,2.19,232,2023-07-09
2817,User_2817,55,USA,Gemini,17.43,Enterprise,3.28,415,2024-01-10
2818,User_2818,38,Canada,Claude,31.96,Enterprise,3.63,310,2022-04-21
2819,User_2819,57,Australia,Gemini,19.13,Pro,2.85,466,2022-11-18
2820,User_2820,56,India,Claude,21.96,Pro,4.22,452,2023-06-11
2821,User_2821,38,UK,Claude,39.81,Free,1.45,345,2022-06-26
2822,User_2822,27,India,Claude,16.57,Free,1.34,493,2023-11-05
2823,User_2823,55,UK,Gemini,25.0,Enterprise,1.18,491,2023-07-05
2824,User_2824,63,Australia,Gemini,15.24,Free,3.14,246,2023-06-22
2825,User_2825,21,UK,Claude,16.32,Enterprise,3.82,22,2023-09-16
2826,User_2826,62,Canada,Gemini,28.13,Pro,1.52,348,2024-08-22
2827,User_2827,37,UK,Gemini,37.58,Pro,3.56,277,2024-08-01
2828,User_2828,34,Canada,Gemini,22.15,Free,2.91,429,2023-04-18
2829,User_2829,24,Australia,Claude,30.97,Enterprise,4.95,275,2023-07-17
2830,User_2830,21,Australia,Gemini,4.48,Enterprise,3.87,25,2024-09-20
2831,User_2831,46,India,Gemini,9.24,Free,3.63,101,2024-05-28
2832,User_2832,31,Canada,Claude,20.58,Enterprise,3.28,257,2023-01-23
2833,User_2833,20,Canada,Gemini,1.78,Enterprise,4.99,28,2022-04-08
2834,User_2834,41,USA,Claude,10.86,Pro,4.92,369,2023-02-15
2835,User_2835,54,USA,Gemini,21.18,Enterprise,3.15,399,2023-01-10
2836,User_2836,33,USA,Gemini,1.58,Enterprise,2.82,397,2022-06-19
2837,User_2837,21,UK,Gemini,11.32,Enterprise,2.85,423,2022-02-25
2838,User_2838,41,USA,Gemini,21.05,Free,2.71,112,2024-01-03
2839,User_2839,51,Canada,Gemini,23.35,Free,3.13,104,2022-11-21
2840,User_2840,47,UK,Gemini,37.1,Free,2.09,439,2023-10-20
2841,User_2841,35,Australia,Claude,26.17,Enterprise,4.71,292,2024-08-14
2842,User_2842,36,India,Gemini,17.17,Enterprise,2.96,438,2022-09-17
2843,User_2843,48,USA,Gemini,37.28,Free,4.37,222,2023-10-03
2844,User_2844,36,Australia,Gemini,31.61,Free,2.9,46,2023-07-16
2845,User_2845,63,Canada,Claude,8.8,Enterprise,3.87,402,2022-12-06
2846,User_2846,36,India,Claude,6.1,Enterprise,2.35,70,2024-04-17
2847,User_2847,39,Australia,Claude,27.36,Pro,3.5,300,2023-02-08
2848,User_2848,41,India,Gemini,22.84,Free,2.99,371,2023-06-16
2849,User_2849,62,USA,Gemini,31.8,Enterprise,2.47,312,2022-06-23
2850,User_2850,29,Canada,Claude,29.81,Free,4.53,253,2024-03-05
2851,User_2851,47,India,Claude,25.38,Free,1.45,414,2023-06-22
2852,User_2852,55,Australia,Claude,39.47,Free,2.95,410,2022-06-09
2853,User_2853,48,USA,Gemini,21.81,Pro,1.78,320,2022-01-10
2854,User_2854,53,USA,Claude,5.41,Enterprise,4.44,353,2023-08-17
2855,User_2855,36,Australia,Gemini,33.3,Enterprise,2.01,360,2022-09-13
2856,User_2856,62,Australia,Gemini,10.82,Free,3.53,15,2023-09-09
2857,User_2857,53,India,Gemini,31.31,Enterprise,1.66,386,2023-10-14
2858,User_2858,47,UK,Claude,38.33,Pro,2.62,428,2023-12-15
2859,User_2859,50,USA,Gemini,28.18,Free,4.6,315,2022-12-10
2860,User_2860,35,India,Claude,24.25,Pro,1.66,174,2023-06-20
2861,User_2861,45,Australia,Claude,18.96,Pro,3.65,22,2023-01-08
2862,User_2862,64,India,Claude,15.21,Enterprise,1.82,34,2023-03-11
2863,User_2863,28,Australia,Claude,14.77,Enterprise,2.66,233,2024-07-22
2864,User_2864,62,Canada,Gemini,25.82,Pro,3.16,132,2022-02-15
2865,User_2865,50,Australia,Gemini,30.3,Enterprise,3.31,138,2023-12-30
2866,User_2866,34,Australia,Gemini,27.46,Pro,3.41,314,2024-06-22
2867,User_2867,23,Australia,Gemini,8.74,Pro,3.56,131,2022-02-24
2868,User_2868,21,UK,Claude,20.27,Free,2.09,44,2022-03-19
2869,User_2869,37,Australia,Claude,31.87,Pro,2.61,92,2023-05-06
2870,User_2870,64,USA,Claude,19.55,Pro,1.15,318,2023-11-02
2871,User_2871,44,USA,Claude,21.93,Enterprise,4.08,445,2024-05-05
2872,User_2872,32,India,Gemini,31.07,Free,4.35,191,2022-09-29
2873,User_2873,23,UK,Claude,26.79,Enterprise,1.8,85,2023-10-22
2874,User_2874,64,India,Gemini,16.96,Free,1.81,113,2023-07-04
2875,User_2875,31,USA,Claude,35.92,Enterprise,1.17,241,2022-04-21
2876,User_2876,28,USA,Claude,7.34,Pro,4.88,312,2022-01-15
2877,User_2877,56,Canada,Claude,39.83,Free,4.23,52,2022-03-19
2878,User_2878,26,Australia,Claude,5.64,Free,2.44,413,2023-05-16
2879,User_2879,43,USA,Gemini,1.58,Free,2.93,426,2023-08-11
2880,User_2880,33,India,Gemini,35.71,Free,2.17,102,2023-02-22
2881,User_2881,22,India,Gemini,10.55,Enterprise,3.39,153,2024-04-19
2882,User_2882,27,Australia,Gemini,29.46,Enterprise,3.87,263,2022-10-02
2883,User_2883,20,Australia,Claude,32.63,Free,2.79,87,2023-05-09
2884,User_2884,30,Canada,Claude,34.5,Free,4.49,272,2022-07-16
2885,User_2885,60,UK,Gemini,39.67,Free,3.07,79,2023-01-11
2886,User_2886,47,India,Gemini,12.47,Enterprise,1.58,158,2024-01-01
2887,User_2887,62,Australia,Claude,28.7,Free,3.49,301,2022-03-04
2888,User_2888,23,India,Claude,5.5,Free,2.85,223,2022-12-27
2889,User_2889,34,Australia,Gemini,16.87,Free,4.74,369,2024-08-30
2890,User_2890,62,USA,Gemini,34.07,Enterprise,2.57,319,2023-06-28
2891,User_2891,36,India,Gemini,15.34,Pro,2.61,156,2024-09-17
2892,User_2892,59,USA,Claude,24.05,Pro,3.6,34,2024-01-15
2893,User_2893,52,India,Gemini,20.65,Enterprise,3.11,332,2022-04-20
2894,User_2894,63,UK,Gemini,26.19,Pro,2.5,493,2023-11-08
2895,User_2895,43,Canada,Gemini,38.94,Free,4.96,118,2022-07-13
2896,User_2896,22,USA,Gemini,3.17,Free,2.21,190,2023-06-03
2897,User_2897,46,Australia,Gemini,23.38,Enterprise,2.11,260,2024-08-01
2898,User_2898,54,UK,Claude,34.66,Enterprise,4.46,491,2023-10-13
2899,User_2899,37,India,Gemini,19.77,Pro,1.01,212,2023-04-04
2900,User_2900,38,USA,Claude,4.06,Pro,1.81,313,2024-05-04
2901,User_2901,27,India,Gemini,22.86,Free,3.36,179,2024-03-09
2902,User_2902,22,India,Gemini,13.95,Enterprise,1.65,184,2024-07-28
2903,User_2903,53,India,Gemini,7.04,Pro,4.94,356,2022-10-28
2904,User_2904,23,Canada,Claude,34.11,Pro,2.86,179,2024-08-25
2905,User_2905,43,Canada,Claude,21.34,Free,3.39,11,2023-07-22
2906,User_2906,21,Australia,Claude,37.4,Free,1.64,143,2023-11-03
2907,User_2907,56,USA,Gemini,32.43,Free,2.16,136,2023-05-11
2908,User_2908,56,UK,Gemini,28.03,Free,3.46,55,2022-05-29
2909,User_2909,52,UK,Claude,1.2,Pro,3.2,203,2024-03-09
2910,User_2910,18,UK,Claude,17.69,Enterprise,4.14,371,2024-02-08
2911,User_2911,41,India,Gemini,8.7,Enterprise,2.08,218,2023-04-06
2912,User_2912,53,Canada,Claude,36.52,Free,3.61,305,2022-05-19
2913,User_2913,23,USA,Gemini,7.81,Free,2.16,67,2024-05-10
2914,User_2914,58,India,Claude,12.16,Pro,3.35,87,2024-04-15
2915,User_2915,63,Canada,Claude,21.16,Free,3.42,211,2022-10-19
2916,User_2916,61,Canada,Claude,11.27,Enterprise,1.49,298,2022-12-01
2917,User_2917,48,USA,Gemini,9.18,Free,3.19,499,2023-11-30
2918,User_2918,37,USA,Gemini,24.36,Enterprise,1.05,71,2024-04-14
2919,User_2919,41,USA,Claude,4.47,Free,3.0,277,2022-07-03
2920,User_2920,42,India,Gemini,3.27,Free,3.79,135,2022-11-03
2921,User_2921,53,Australia,Gemini,15.52,Enterprise,1.29,489,2024-07-13
2922,User_2922,38,USA,Gemini,29.11,Pro,4.75,58,2024-09-07
2923,User_2923,47,Australia,Gemini,22.64,Pro,2.84,97,2024-06-16
2924,User_2924,41,India,Claude,17.49,Free,4.75,343,2022-09-19
2925,User_2925,61,Australia,Gemini,23.06,Free,1.43,270,2024-07-15
2926,User_2926,59,UK,Gemini,15.25,Enterprise,4.8,188,2022-11-06
2927,User_2927,47,Australia,Claude,37.51,Enterprise,1.44,78,2022-12-10
2928,User_2928,39,USA,Gemini,3.14,Free,2.85,376,2023-02-28
2929,User_2929,45,India,Gemini,27.26,Enterprise,4.75,425,2023-10-19
2930,User_2930,24,USA,Gemini,35.76,Pro,1.93,442,2024-02-12
2931,User_2931,52,UK,Claude,32.35,Pro,1.14,490,2023-05-29
2932,User_2932,45,USA,Claude,8.18,Enterprise,4.17,69,2024-04-05
2933,User_2933,31,USA,Gemini,12.54,Enterprise,3.38,311,2023-06-08
2934,User_2934,27,USA,Gemini,28.96,Enterprise,3.06,461,2022-09-18
2935,User_2935,33,Canada,Claude,4.29,Pro,1.14,258,2022-12-28
2936,User_2936,33,UK,Claude,32.66,Free,3.61,487,2024-08-13
2937,User_2937,48,USA,Claude,29.04,Enterprise,1.69,178,2022-06-18
2938,User_2938,59,USA,Gemini,29.45,Enterprise,4.72,474,2023-10-22
2939,User_2939,42,USA,Gemini,4.91,Enterprise,3.74,460,2022-07-19
2940,User_2940,30,India,Claude,28.99,Free,3.83,278,2023-01-20
2941,User_2941,23,Canada,Gemini,27.51,Enterprise,1.93,373,2022-11-08
2942,User_2942,61,India,Gemini,33.41,Enterprise,4.52,121,2023-08-05
2943,User_2943,26,Canada,Gemini,2.62,Pro,3.15,109,2022-11-08
2944,User_2944,62,USA,Gemini,1.9,Enterprise,4.43,411,2023-07-20
2945,User_2945,53,UK,Gemini,15.55,Pro,2.08,224,2023-01-30
2946,User_2946,60,Australia,Gemini,6.8,Free,4.02,492,2024-02-10
2947,User_2947,37,Australia,Gemini,22.78,Enterprise,3.3,122,2022-12-17
2948,User_2948,35,USA,Claude,36.78,Enterprise,1.19,106,2022-01-28
2949,User_2949,60,India,Claude,16.27,Pro,2.62,316,2024-05-28
2950,User_2950,38,UK,Claude,33.95,Free,1.74,127,2024-05-24
2951,User_2951,21,Canada,Claude,1.01,Free,2.44,45,2023-09-24
2952,User_2952,50,USA,Claude,7.57,Pro,2.53,346,2022-05-13
2953,User_2953,44,UK,Claude,2.19,Free,2.9,368,2023-01-15
2954,User_2954,24,UK,Claude,13.8,Free,3.4,299,2023-08-25
2955,User_2955,23,Canada,Claude,36.42,Free,3.28,405,2023-06-12
2956,User_2956,32,UK,Claude,4.78,Free,1.16,398,2022-10-14
2957,User_2957,35,India,Gemini,24.65,Free,4.0,313,2022-10-11
2958,User_2958,49,India,Gemini,18.61,Free,4.8,369,2024-06-21
2959,User_2959,28,India,Claude,37.6,Free,2.39,356,2024-01-12
2960,User_2960,37,UK,Gemini,5.78,Free,1.72,133,2023-10-11
2961,User_2961,41,India,Gemini,9.27,Enterprise,3.16,49,2024-03-17
2962,User_2962,32,Canada,Claude,2.15,Pro,3.82,150,2022-08-15
2963,User_2963,24,UK,Claude,17.92,Free,3.72,35,2023-03-03
2964,User_2964,38,Australia,Claude,11.84,Pro,3.45,151,2022-01-27
2965,User_2965,59,UK,Gemini,34.93,Free,1.58,361,2022-11-28
2966,User_2966,43,Canada,Gemini,24.59,Free,4.35,404,2022-04-27
2967,User_2967,61,Australia,Claude,24.95,Enterprise,2.7,431,2022-03-30
2968,User_2968,31,UK,Gemini,21.74,Pro,1.89,345,2023-09-11
2969,User_2969,54,India,Gemini,4.58,Pro,1.35,66,2024-01-03
2970,User_2970,38,USA,Gemini,18.36,Enterprise,2.67,159,2024-01-05
2971,User_2971,35,USA,Claude,39.98,Enterprise,3.47,376,2022-05-02
2972,User_2972,22,India,Gemini,33.57,Pro,3.66,409,2024-06-12
2973,User_2973,20,USA,Gemini,35.84,Free,4.85,214,2024-05-15
2974,User_2974,40,USA,Gemini,33.11,Free,1.61,85,2022-02-02
2975,User_2975,43,India,Gemini,5.02,Pro,4.94,475,2023-08-26
2976,User_2976,54,India,Gemini,9.87,Free,3.62,294,2023-11-27
2977,User_2977,41,UK,Gemini,1.12,Enterprise,2.82,219,2024-06-06
2978,User_2978,36,UK,Gemini,12.84,Enterprise,4.55,395,2024-02-09
2979,User_2979,42,India,Claude,5.24,Enterprise,3.78,447,2023-02-02
2980,User_2980,38,Canada,Claude,19.44,Pro,2.39,267,2023-06-09
2981,User_2981,29,USA,Gemini,27.41,Pro,4.54,268,2022-01-24
2982,User_2982,58,UK,Claude,35.11,Pro,3.67,486,2022-11-21
2983,User_2983,50,USA,Gemini,30.22,Free,3.8,193,2022-02-03
2984,User_2984,21,Australia,Gemini,37.6,Pro,4.59,337,2022-09-04
2985,User_2985,59,India,Gemini,3.1,Pro,2.79,20,2024-05-04
2986,User_2986,24,Canada,Claude,1.48,Enterprise,3.63,469,2022-01-19
2987,User_2987,39,Australia,Gemini,26.79,Free,3.98,169,2022-01-30
2988,User_2988,50,Australia,Gemini,12.28,Free,2.82,269,2022-02-18
2989,User_2989,34,Australia,Claude,10.89,Enterprise,1.33,402,2024-07-27
2990,User_2990,41,India,Claude,13.9,Free,4.09,97,2024-06-30
2991,User_2991,51,UK,Gemini,11.52,Pro,1.19,378,2022-06-29
2992,User_2992,45,India,Claude,20.95,Free,3.87,193,2023-01-05
2993,User_2993,60,UK,Claude,18.17,Enterprise,4.64,25,2024-06-02
2994,User_2994,58,Australia,Gemini,20.98,Free,2.39,474,2024-09-26
2995,User_2995,56,Australia,Gemini,27.24,Enterprise,1.41,253,2024-01-08
2996,User_2996,39,Canada,Gemini,16.1,Pro,1.93,95,2024-08-02
2997,User_2997,34,UK,Claude,10.8,Pro,3.25,208,2023-01-30
2998,User_2998,51,Australia,Claude,7.48,Enterprise,4.77,19,2023-08-13
2999,User_2999,23,USA,Claude,14.63,Pro,3.05,486,2023-05-11
3000,User_3000,63,Canada,Gemini,29.93,Pro,1.45,173,2023-03-07
3001,User_3001,23,India,Claude,30.51,Free,3.51,33,2022-07-26
3002,User_3002,51,Canada,Claude,27.01,Pro,3.93,73,2022-02-04
3003,User_3003,18,USA,Gemini,10.13,Enterprise,2.57,321,2024-02-01
